# This file is generated; do not edit manually.
# cache: d11b59a Cache version 2026-08-26-rev240
# wiki items fetched: 2026-08-26T16:05:25Z
id,release_date,removal_date,quest,category,male_model0,male_model1,male_model2,female_model0,female_model1,female_model2
3579,1098748800,2147483647,false,47,-1,-1,-1,-1,-1,-1
3580,1098748800,2147483647,false,47,-1,-1,-1,-1,-1,-1
3581,1083715200,2147483647,false,47,-1,-1,-1,-1,-1,-1
3582,1098748800,2147483647,false,51,-1,-1,-1,-1,-1,-1
3583,1083715200,2147483647,false,51,-1,-1,-1,-1,-1,-1
3584,1098748800,2147483647,false,51,-1,-1,-1,-1,-1,-1
3585,1083715200,2147483647,false,51,-1,-1,-1,-1,-1,-1
3586,0,2147483647,false,51,-1,-1,-1,-1,-1,-1
3587,1083715200,2147483647,false,51,-1,-1,-1,-1,-1,-1
3588,1098748800,2147483647,false,51,-1,-1,-1,-1,-1,-1
3589,1083715200,2147483647,false,51,-1,-1,-1,-1,-1,-1
3590,1098748800,2147483647,false,51,-1,-1,-1,-1,-1,-1
3591,1083715200,2147483647,false,51,-1,-1,-1,-1,-1,-1
3592,1098748800,2147483647,false,51,-1,-1,-1,-1,-1,-1
3593,1083715200,2147483647,false,51,-1,-1,-1,-1,-1,-1
3594,1098748800,2147483647,false,51,-1,-1,-1,-1,-1,-1
3595,1083715200,2147483647,false,51,-1,-1,-1,-1,-1,-1
3596,1098748800,2147483647,false,51,-1,-1,-1,-1,-1,-1
3597,1083715200,2147483647,false,51,-1,-1,-1,-1,-1,-1
3598,1098748800,2147483647,false,51,-1,-1,-1,-1,-1,-1
3599,1098748800,2147483647,false,51,-1,-1,-1,-1,-1,-1
3600,1083715200,2147483647,false,51,-1,-1,-1,-1,-1,-1
3601,1098748800,2147483647,false,51,-1,-1,-1,-1,-1,-1
3602,1098748800,2147483647,false,51,-1,-1,-1,-1,-1,-1
3603,1083715200,2147483647,false,51,-1,-1,-1,-1,-1,-1
3604,1098748800,2147483647,false,51,-1,-1,-1,-1,-1,-1
3605,1098748800,2147483647,false,51,-1,-1,-1,-1,-1,-1
3606,1083715200,2147483647,false,180,-1,-1,-1,-1,-1,-1
3607,1098748800,2147483647,false,51,-1,-1,-1,-1,-1,-1
3608,1083715200,2147483647,false,180,-1,-1,-1,-1,-1,-1
3609,1098748800,2147483647,false,51,-1,-1,-1,-1,-1,-1
3610,1098748800,2147483647,false,51,-1,-1,-1,-1,-1,-1
3611,1098748800,2147483647,false,51,-1,-1,-1,-1,-1,-1
3612,1098748800,2147483647,false,51,-1,-1,-1,-1,-1,-1
3613,1098748800,2147483647,false,51,-1,-1,-1,-1,-1,-1
3614,1098748800,2147483647,false,51,-1,-1,-1,-1,-1,-1
3615,1098748800,2147483647,false,51,-1,-1,-1,-1,-1,-1
3616,1098748800,2147483647,false,51,-1,-1,-1,-1,-1,-1
3617,1098748800,2147483647,false,51,-1,-1,-1,-1,-1,-1
3618,1098748800,2147483647,false,51,-1,-1,-1,-1,-1,-1
3667,1681257600,2147483647,false,15,-1,-1,-1,-1,-1,-1
3678,1098748800,2147483647,false,0,-1,-1,-1,-1,-1,-1
3680,1099353600,2147483647,false,0,-1,-1,-1,-1,-1,-1
3681,1099353600,2147483647,false,0,-1,-1,-1,-1,-1,-1
3682,1099353600,2147483647,false,0,-1,-1,-1,-1,-1,-1
3683,1099353600,2147483647,false,0,-1,-1,-1,-1,-1,-1
3684,1099353600,2147483647,false,0,-1,-1,-1,-1,-1,-1
3685,1099353600,2147483647,false,0,-1,-1,-1,-1,-1,-1
3688,1099353600,2147483647,true,0,31663,-1,-1,-1,-1,-1
3689,1099353600,2147483647,true,0,31663,-1,-1,-1,-1,-1
3690,1099353600,2147483647,true,0,31663,-1,-1,-1,-1,-1
3691,1099353600,2147483647,true,148,31663,-1,-1,-1,-1,-1
3692,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3693,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3694,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3695,1099353600,2147483647,true,0,4395,-1,-1,-1,-1,-1
3696,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3697,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3698,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3699,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3700,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3701,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3702,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3703,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3704,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3705,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3706,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3707,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3708,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3709,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3710,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3711,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3712,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3713,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3714,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3718,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3719,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3720,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3721,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3722,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3723,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3724,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3725,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3726,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3727,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3728,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3729,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3730,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3731,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3732,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3733,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3734,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3735,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3736,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3737,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3738,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3739,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3740,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3741,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3742,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3743,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3744,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3745,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3746,1099353600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3748,1099353600,2147483647,false,2,215,-1,-1,-1,55869,-1
3749,1099353600,2147483647,false,2,215,-1,4219,-1,55865,-1
3751,1099353600,2147483647,false,2,215,-1,4219,-1,55867,-1
3753,1099353600,2147483647,false,2,215,-1,4219,-1,55866,-1
3755,1099353600,2147483647,false,2,215,4223,4219,-1,55864,-1
3757,1099353600,2147483647,false,21,-1,-1,-1,-1,-1,-1
3758,1099353600,2147483647,false,18,4235,-1,-1,-1,-1,-1
3759,1099353600,2147483647,false,0,-1,-1,-1,-1,-1,-1
3761,1099353600,2147483647,false,0,-1,-1,-1,-1,-1,-1
3763,1099353600,2147483647,false,0,-1,-1,-1,-1,-1,-1
3765,1099353600,2147483647,false,0,-1,-1,-1,-1,-1,-1
3767,1099353600,2147483647,false,0,-1,28515,4391,-1,-1,-1
3769,1099353600,2147483647,false,0,-1,28515,4391,-1,-1,-1
3771,1099353600,2147483647,false,0,-1,28515,4391,-1,-1,-1
3773,1099353600,2147483647,false,0,-1,28515,4391,-1,-1,-1
3775,1099353600,2147483647,false,0,-1,28515,4391,-1,-1,-1
3777,1099353600,2147483647,false,0,-1,-1,-1,-1,-1,-1
3779,1099353600,2147483647,false,0,-1,-1,-1,-1,-1,-1
3781,1099353600,2147483647,false,0,-1,-1,-1,-1,-1,-1
3783,1099353600,2147483647,false,0,-1,-1,-1,-1,-1,-1
3785,1099353600,2147483647,false,0,-1,-1,-1,-1,-1,-1
3787,1099353600,2147483647,false,0,-1,-1,-1,-1,-1,-1
3789,1099353600,2147483647,false,0,-1,-1,-1,-1,-1,-1
3791,1099353600,2147483647,false,0,-1,-1,-1,-1,-1,-1
3793,1099353600,2147483647,false,0,-1,28515,-1,-1,-1,-1
3795,1099353600,2147483647,false,0,265,-1,-1,-1,-1,-1
3797,1099353600,2147483647,false,0,-1,-1,-1,-1,-1,-1
3799,1099353600,2147483647,false,0,-1,-1,-1,-1,-1,-1
3801,1099353600,2147483647,false,0,-1,-1,-1,-1,-1,-1
3803,1099353600,2147483647,false,0,4396,-1,-1,-1,-1,-1
3805,1099353600,2147483647,false,0,-1,-1,-1,-1,-1,-1
3827,1100649600,2147483647,false,759,-1,-1,-1,-1,-1,-1
3828,1100649600,2147483647,false,759,-1,-1,-1,-1,-1,-1
3829,1100649600,2147483647,false,759,-1,-1,-1,-1,-1,-1
3830,1100649600,2147483647,false,759,-1,-1,-1,-1,-1,-1
3831,1100649600,2147483647,false,759,-1,-1,-1,-1,-1,-1
3832,1100649600,2147483647,false,759,-1,-1,-1,-1,-1,-1
3833,1100649600,2147483647,false,759,-1,-1,-1,-1,-1,-1
3834,1100649600,2147483647,false,759,-1,-1,-1,-1,-1,-1
3835,1100649600,2147483647,false,759,-1,-1,-1,-1,-1,-1
3836,1100649600,2147483647,false,759,-1,-1,-1,-1,-1,-1
3837,1100649600,2147483647,false,759,-1,-1,-1,-1,-1,-1
3838,1100649600,2147483647,false,759,-1,-1,-1,-1,-1,-1
3839,1100649600,2147483647,false,0,-1,-1,-1,-1,-1,-1
3840,1100649600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3841,1100649600,2147483647,false,0,-1,-1,-1,-1,-1,-1
3842,1100649600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3843,1100649600,2147483647,false,0,-1,-1,-1,-1,-1,-1
3844,1100649600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3845,1100649600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3846,1100649600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3847,1100649600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3848,1100649600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3849,1100649600,2147483647,true,0,-1,-1,-1,-1,-1,-1
3853,1101254400,2147483647,false,558,-1,-1,-1,-1,-1,-1
3855,1101254400,2147483647,false,558,-1,-1,-1,-1,-1,-1
3857,1101254400,2147483647,false,558,-1,-1,-1,-1,-1,-1
3859,1101254400,2147483647,false,558,-1,-1,-1,-1,-1,-1
3861,1101254400,2147483647,false,558,-1,-1,-1,-1,-1,-1
3863,1101254400,2147483647,false,558,-1,-1,-1,-1,-1,-1
3865,1101254400,2147483647,false,558,-1,-1,-1,-1,-1,-1
3867,1101254400,2147483647,false,558,-1,-1,-1,-1,-1,-1
3869,1101254400,2147483647,false,0,-1,-1,-1,-1,-1,-1
3870,1101254400,2147483647,false,40,-1,-1,-1,-1,-1,-1
3871,1101254400,2147483647,false,40,-1,-1,-1,-1,-1,-1
3872,1101254400,2147483647,false,40,-1,-1,-1,-1,-1,-1
3873,1101254400,2147483647,false,40,-1,-1,-1,-1,-1,-1
3874,1101254400,2147483647,false,40,-1,-1,-1,-1,-1,-1
3875,1101254400,2147483647,false,40,-1,-1,-1,-1,-1,-1
3876,1101254400,2147483647,false,40,-1,-1,-1,-1,-1,-1
3877,1101254400,2147483647,false,40,-1,-1,-1,-1,-1,-1
3878,1101254400,2147483647,false,40,-1,-1,-1,-1,-1,-1
3879,1101254400,2147483647,false,40,-1,-1,-1,-1,-1,-1
3880,1101254400,2147483647,false,40,-1,-1,-1,-1,-1,-1
3881,1101254400,2147483647,false,41,-1,-1,-1,-1,-1,-1
3882,1101254400,2147483647,false,41,-1,-1,-1,-1,-1,-1
3883,1101254400,2147483647,false,41,-1,-1,-1,-1,-1,-1
3884,1101254400,2147483647,false,41,-1,-1,-1,-1,-1,-1
3885,1101254400,2147483647,false,41,-1,-1,-1,-1,-1,-1
3886,1101254400,2147483647,false,41,-1,-1,-1,-1,-1,-1
3887,1101254400,2147483647,false,41,-1,-1,-1,-1,-1,-1
3888,1101254400,2147483647,false,41,-1,-1,-1,-1,-1,-1
3889,1101254400,2147483647,false,41,-1,-1,-1,-1,-1,-1
3890,1101254400,2147483647,false,41,-1,-1,-1,-1,-1,-1
3891,1101254400,2147483647,false,41,-1,-1,-1,-1,-1,-1
3892,1101254400,2147483647,false,41,-1,-1,-1,-1,-1,-1
3893,1101254400,2147483647,false,0,4610,-1,-1,-1,-1,-1
3894,1101686400,2147483647,true,0,-1,-1,-1,-1,-1,-1
3895,1101686400,2147483647,true,0,-1,-1,-1,-1,-1,-1
3896,1101686400,2147483647,true,0,-1,-1,-1,-1,-1,-1
3897,1101686400,2147483647,true,0,-1,-1,-1,-1,-1,-1
3898,1101686400,2147483647,true,0,-1,-1,-1,-1,-1,-1
3899,1101686400,2147483647,false,21,-1,-1,-1,-1,-1,-1
3901,1101686400,2147483647,false,0,-1,-1,-1,-1,-1,-1
3981,0,2147483647,false,15,-1,-1,-1,-1,-1,-1
3983,0,2147483647,false,15,-1,-1,-1,-1,-1,-1
4001,1161561600,2147483647,true,561,-1,-1,-1,-1,-1,-1
4002,1102291200,2147483647,true,0,-1,-1,-1,-1,-1,-1
4004,1102291200,2147483647,true,0,-1,-1,-1,-1,-1,-1
4005,1102291200,2147483647,true,0,-1,-1,-1,-1,-1,-1
4006,1102291200,2147483647,true,0,-1,-1,-1,-1,-1,-1
4007,1102291200,2147483647,true,0,-1,-1,-1,-1,-1,-1
4008,1102291200,2147483647,false,0,-1,-1,-1,-1,-1,-1
4009,1102291200,1169424000,false,15,-1,-1,-1,-1,-1,-1
4010,1102291200,2147483647,false,0,-1,-1,-1,-1,-1,-1
4012,1102291200,2147483647,true,59,-1,-1,-1,-1,-1,-1
4014,1102291200,2147483647,false,59,-1,-1,-1,-1,-1,-1
4016,1102291200,2147483647,false,59,-1,-1,-1,-1,-1,-1
4018,1102291200,2147483647,false,0,-1,-1,-1,-1,-1,-1
4020,1102291200,2147483647,true,0,-1,-1,-1,-1,-1,-1
4021,1102291200,2147483647,true,0,-1,-1,-1,-1,-1,-1
4022,1102291200,2147483647,true,0,-1,-1,-1,-1,-1,-1
4023,1102291200,2147483647,true,0,-1,-1,-1,-1,-1,-1
4024,1102291200,2147483647,false,95,-1,-1,-1,-1,-1,-1
4025,1102291200,2147483647,false,95,-1,-1,-1,-1,-1,-1
4026,1102291200,2147483647,false,95,-1,-1,-1,-1,-1,-1
4027,1102291200,2147483647,false,95,-1,-1,-1,-1,-1,-1
4028,1425513600,2147483647,false,95,-1,-1,-1,-1,-1,-1
4029,1102291200,2147483647,false,95,-1,-1,-1,-1,-1,-1
4030,1102291200,2147483647,false,95,-1,-1,-1,-1,-1,-1
4031,1102291200,2147483647,true,95,-1,-1,-1,-1,-1,-1
4033,1102291200,2147483647,true,0,-1,-1,-1,-1,-1,-1
4034,1102291200,2147483647,false,0,-1,-1,-1,-1,-1,-1
4035,1102291200,2147483647,true,0,-1,-1,-1,-1,-1,-1
4037,1102896000,2147483647,false,42,-1,-1,-1,-1,-1,-1
4039,1102896000,2147483647,false,42,-1,-1,-1,-1,-1,-1
4041,1102896000,2147483647,false,43,-1,-1,-1,-1,-1,-1
4042,1102896000,2147483647,false,43,-1,-1,-1,-1,-1,-1
4043,1102896000,2147483647,false,43,-1,-1,-1,-1,-1,-1
4045,1102896000,2147483647,false,43,-1,-1,-1,-1,-1,-1
4047,1102896000,2147483647,false,43,-1,-1,-1,-1,-1,-1
4049,1102896000,2147483647,false,43,-1,-1,-1,-1,-1,-1
4051,1102896000,2147483647,false,43,-1,-1,-1,-1,-1,-1
4053,1102896000,2147483647,false,43,-1,-1,-1,-1,-1,-1
4055,1102896000,2147483647,false,0,-1,-1,-1,-1,-1,-1
4067,1102896000,2147483647,false,0,-1,-1,-1,-1,-1,-1
4068,1102896000,2147483647,false,21,-1,-1,-1,-1,-1,-1
4069,1102896000,2147483647,false,7,306,-1,-1,-1,-1,-1
4070,1102896000,2147483647,false,7,-1,-1,-1,-1,-1,-1
4071,1102896000,2147483647,false,2,219,-1,-1,-1,-1,-1
4072,1102896000,2147483647,false,18,486,-1,-1,-1,-1,-1
4073,1103587200,2147483647,false,0,-1,-1,-1,-1,-1,-1
4075,1103587200,2147483647,true,0,-1,-1,-1,-1,-1,-1
4077,1103587200,2147483647,true,0,-1,-1,-1,-1,-1,-1
4078,1103587200,2147483647,true,0,-1,-1,-1,-1,-1,-1
4079,1103587200,2147483647,false,0,-1,-1,-1,-1,-1,-1
4081,1103587200,2147483647,true,0,-1,-1,-1,-1,-1,-1
4082,1103587200,2147483647,true,0,-1,-1,-1,-1,-1,-1
4083,1104883200,2147483647,true,0,-1,-1,-1,-1,-1,-1
4084,1104883200,2147483647,true,0,-1,-1,-1,-1,-1,-1
4085,1104883200,2147483647,true,0,4875,-1,-1,-1,-1,-1
4086,1104883200,2147483647,true,55,-1,-1,-1,-1,-1,-1
4087,1105920000,2147483647,false,8,-1,-1,-1,-1,-1,-1
4089,1106697600,2147483647,false,10,-1,-1,-1,-1,-1,-1
4091,1106697600,2147483647,false,10,-1,5028,-1,-1,-1,-1
4093,1106697600,2147483647,false,10,-1,-1,-1,-1,-1,-1
4095,1106697600,2147483647,false,10,-1,-1,-1,-1,-1,-1
4097,1106697600,2147483647,false,10,-1,-1,-1,-1,-1,-1
4099,1106697600,2147483647,false,10,-1,-1,-1,-1,-1,-1
4101,1106697600,2147483647,false,10,-1,5028,-1,-1,-1,-1
4103,1106697600,2147483647,false,10,-1,-1,-1,-1,-1,-1
4105,1106697600,2147483647,false,10,-1,-1,-1,-1,-1,-1
4107,1106697600,2147483647,false,10,-1,-1,-1,-1,-1,-1
4109,1106697600,2147483647,false,10,-1,-1,-1,-1,-1,-1
4111,1106697600,2147483647,false,10,-1,5028,-1,-1,-1,-1
4113,1106697600,2147483647,false,10,-1,-1,-1,-1,-1,-1
4115,1106697600,2147483647,false,10,-1,-1,-1,-1,-1,-1
4117,1106697600,2147483647,false,10,-1,-1,-1,-1,-1,-1
4119,1106697600,2147483647,false,17,-1,-1,-1,-1,-1,-1
4121,1106697600,2147483647,false,17,-1,-1,-1,-1,-1,-1
4123,1106697600,2147483647,false,17,-1,-1,-1,-1,-1,-1
4125,1106697600,2147483647,false,17,-1,-1,-1,-1,-1,-1
4127,1106697600,2147483647,false,17,-1,-1,-1,-1,-1,-1
4129,1106697600,2147483647,false,17,-1,-1,-1,-1,-1,-1
4131,1106697600,2147483647,false,17,-1,-1,-1,-1,-1,-1
4151,1108425600,2147483647,false,150,5409,-1,-1,-1,-1,-1
4153,1108425600,2147483647,false,26,-1,-1,-1,-1,-1,-1
4155,1106697600,2147483647,false,1048,516,-1,-1,-1,-1,-1
4156,1106697600,2147483647,false,18,-1,-1,-1,-1,-1,-1
4158,1106697600,2147483647,false,36,-1,-1,-1,-1,-1,-1
4159,0,2147483647,false,15,-1,-1,-1,-1,-1,-1
4160,1106697600,2147483647,false,62,-1,-1,-1,-1,-1,-1
4161,1106697600,2147483647,false,0,-1,-1,-1,-1,-1,-1
4162,1106697600,2147483647,false,0,-1,-1,-1,-1,-1,-1
4164,1106697600,2147483647,false,0,-1,-1,-1,-1,-1,-1
4166,1106697600,2147483647,false,0,-1,-1,-1,-1,-1,-1
4168,1106697600,2147483647,false,0,-1,-1,-1,-1,-1,-1
4170,1106697600,2147483647,false,1,-1,-1,-1,-1,-1,-1
4178,1161561600,2147483647,true,561,-1,-1,-1,-1,-1,-1
4179,1107129600,2147483647,false,0,-1,-1,-1,-1,-1,-1
4180,1161561600,2147483647,true,561,-1,-1,-1,-1,-1,-1
4181,1107129600,2147483647,false,0,-1,-1,-1,-1,-1,-1
4182,1161561600,2147483647,true,561,-1,-1,-1,-1,-1,-1
4183,1107129600,2147483647,true,0,-1,-1,-1,-1,-1,-1
4184,1107129600,2147483647,true,0,-1,-1,-1,-1,-1,-1
4185,1107129600,2147483647,true,0,-1,-1,-1,-1,-1,-1
4186,1107129600,2147483647,true,0,-1,-1,-1,-1,-1,-1
4187,1107129600,2147483647,true,0,-1,-1,-1,-1,-1,-1
4188,1107129600,2147483647,true,0,-1,-1,-1,-1,-1,-1
4189,1107129600,2147483647,true,0,-1,-1,-1,-1,-1,-1
4190,1107129600,2147483647,true,0,-1,-1,-1,-1,-1,-1
4191,1107129600,2147483647,true,0,-1,-1,-1,-1,-1,-1
4192,1107129600,2147483647,true,0,-1,-1,-1,-1,-1,-1
4193,1107129600,2147483647,true,0,-1,-1,-1,-1,-1,-1
4194,1107129600,2147483647,true,0,-1,-1,-1,-1,-1,-1
4195,1107129600,2147483647,true,0,-1,-1,-1,-1,-1,-1
4196,1107129600,2147483647,true,0,-1,-1,-1,-1,-1,-1
4197,1107129600,2147483647,true,0,-1,-1,-1,-1,-1,-1
4198,1107129600,2147483647,true,0,-1,-1,-1,-1,-1,-1
4199,1107129600,2147483647,true,0,-1,-1,-1,-1,-1,-1
4200,1107129600,2147483647,true,0,-1,-1,-1,-1,-1,-1
4201,1107129600,2147483647,true,0,-1,-1,-1,-1,-1,-1
4202,1107129600,2147483647,true,0,-1,-1,-1,-1,-1,-1
4203,1107129600,2147483647,true,0,-1,-1,-1,-1,-1,-1
4204,1107129600,2147483647,true,0,-1,-1,-1,-1,-1,-1
4205,1107734400,2147483647,true,0,-1,-1,-1,-1,-1,-1
4206,1107734400,2147483647,true,0,-1,-1,-1,-1,-1,-1
4207,1107734400,2147483647,false,0,-1,-1,-1,-1,-1,-1
4209,1107734400,2147483647,true,1328,-1,-1,-1,-1,-1,-1
4212,1107734400,1564012800,true,15,-1,-1,-1,-1,-1,-1
4213,1107734400,1564012800,true,15,-1,-1,-1,-1,-1,-1
4214,1107734400,1564012800,true,15,-1,-1,-1,-1,-1,-1
4215,1107734400,1564012800,true,15,-1,-1,-1,-1,-1,-1
4216,1107734400,1564012800,true,15,-1,-1,-1,-1,-1,-1
4217,1107734400,1564012800,true,15,-1,-1,-1,-1,-1,-1
4218,1107734400,1564012800,true,15,-1,-1,-1,-1,-1,-1
4219,1107734400,1564012800,true,15,-1,-1,-1,-1,-1,-1
4220,1107734400,1564012800,true,15,-1,-1,-1,-1,-1,-1
4221,1107734400,1564012800,true,15,-1,-1,-1,-1,-1,-1
4222,1107734400,1564012800,true,15,-1,-1,-1,-1,-1,-1
4223,1107734400,1564012800,true,15,-1,-1,-1,-1,-1,-1
4224,1107734400,1564012800,false,15,-1,-1,-1,-1,-1,-1
4225,1107734400,1564012800,false,15,-1,-1,-1,-1,-1,-1
4226,1107734400,1564012800,false,15,-1,-1,-1,-1,-1,-1
4227,1107734400,1564012800,false,15,-1,-1,-1,-1,-1,-1
4228,1107734400,1564012800,false,15,-1,-1,-1,-1,-1,-1
4229,1107734400,1564012800,false,15,-1,-1,-1,-1,-1,-1
4230,1107734400,1564012800,false,15,-1,-1,-1,-1,-1,-1
4231,1107734400,1564012800,false,15,-1,-1,-1,-1,-1,-1
4232,1107734400,1564012800,false,15,-1,-1,-1,-1,-1,-1
4233,1107734400,1564012800,false,15,-1,-1,-1,-1,-1,-1
4234,1107734400,1564012800,false,15,-1,-1,-1,-1,-1,-1
4235,1107734400,1564012800,true,15,-1,-1,-1,-1,-1,-1
4236,1108425600,2147483647,true,64,-1,-1,-1,-1,-1,-1
4237,1108425600,2147483647,true,0,-1,-1,-1,-1,-1,-1
4238,1108425600,2147483647,false,0,-1,-1,-1,-1,-1,-1
4239,1108425600,2147483647,true,0,-1,-1,-1,-1,-1,-1
4240,1108425600,2147483647,false,0,-1,-1,-1,-1,-1,-1
4241,1108425600,2147483647,true,0,-1,-1,-1,-1,-1,-1
4242,1108425600,2147483647,false,0,-1,-1,-1,-1,-1,-1
4243,1108425600,2147483647,false,0,-1,-1,-1,-1,-1,-1
4244,1108425600,2147483647,true,0,-1,-1,-1,-1,-1,-1
4245,1108425600,2147483647,true,0,-1,-1,-1,-1,-1,-1
4246,1108425600,2147483647,true,0,-1,-1,-1,-1,-1,-1
4247,1108425600,2147483647,true,0,-1,-1,-1,-1,-1,-1
4248,1108425600,2147483647,true,0,-1,-1,-1,-1,-1,-1
4249,1108425600,2147483647,true,0,-1,-1,-1,-1,-1,-1
4250,1108425600,2147483647,true,0,-1,-1,-1,-1,-1,-1
4251,1108425600,2147483647,true,0,-1,-1,-1,-1,-1,-1
4252,1108425600,2147483647,true,69,-1,-1,-1,-1,-1,-1
4253,1108425600,2147483647,true,0,-1,-1,-1,-1,-1,-1
4254,1108425600,2147483647,true,0,-1,-1,-1,-1,-1,-1
4255,1108425600,2147483647,false,70,-1,-1,-1,-1,-1,-1
4256,1108425600,2147483647,false,70,-1,-1,-1,-1,-1,-1
4257,1108425600,2147483647,false,70,-1,-1,-1,-1,-1,-1
4258,1108425600,2147483647,false,70,-1,-1,-1,-1,-1,-1
4259,1108425600,2147483647,false,70,-1,-1,-1,-1,-1,-1
4260,1108425600,2147483647,false,70,-1,-1,-1,-1,-1,-1
4261,1108425600,2147483647,false,70,-1,-1,-1,-1,-1,-1
4262,1108425600,2147483647,false,70,-1,-1,-1,-1,-1,-1
4263,1108425600,2147483647,false,70,-1,-1,-1,-1,-1,-1
4264,1108425600,2147483647,false,70,-1,-1,-1,-1,-1,-1
4265,1108425600,2147483647,false,70,-1,-1,-1,-1,-1,-1
4266,1108425600,2147483647,false,70,-1,-1,-1,-1,-1,-1
4267,1108425600,2147483647,false,70,-1,-1,-1,-1,-1,-1
4268,1108425600,2147483647,false,70,-1,-1,-1,-1,-1,-1
4269,1108425600,2147483647,false,70,-1,-1,-1,-1,-1,-1
4270,1108425600,2147483647,false,70,-1,-1,-1,-1,-1,-1
4271,1108425600,2147483647,false,70,-1,-1,-1,-1,-1,-1
4272,1108425600,2147483647,true,0,-1,-1,-1,-1,-1,-1
4273,1108425600,2147483647,true,0,-1,-1,-1,-1,-1,-1
4274,1108425600,2147483647,true,0,-1,-1,-1,-1,-1,-1
4275,1108425600,2147483647,true,0,-1,-1,-1,-1,-1,-1
4276,1108425600,2147483647,true,0,-1,-1,-1,-1,-1,-1
4277,1108425600,2147483647,true,0,-1,-1,-1,-1,-1,-1
4278,1108425600,2147483647,false,0,-1,-1,-1,-1,-1,-1
4283,1108425600,2147483647,true,0,-1,-1,-1,-1,-1,-1
4284,1108425600,2147483647,true,0,-1,-1,-1,-1,-1,-1
4285,1108425600,2147483647,true,0,-1,-1,-1,-1,-1,-1
4286,1108425600,2147483647,false,0,-1,-1,-1,-1,-1,-1
4287,1108425600,2147483647,false,0,-1,-1,-1,-1,-1,-1
4289,1108425600,2147483647,false,0,-1,-1,-1,-1,-1,-1
4291,1108425600,2147483647,false,5,-1,-1,-1,-1,-1,-1
