# This file is generated; do not edit manually.
# cache: 111ee1c Cache version 2026-09-23-c1-rev240
id,zoom2d,xOffset2d,yOffset2d,resizeX,resizeY,resizeZ,boughtTemplateId,boughtId,variants
6687,550,,-1,,,,,,
6689,550,,-1,,,,,,
6691,550,,-1,,,,,,
6693,1100,2,,,,,,,
6695,3200,,,,,,,,
6696,1650,,-4,,,,,,
6697,580,1,-1,,,,,,
6699,860,1,-6,,,,,,
6701,860,1,-6,,,,,,
6703,860,1,-6,,,,,,
6705,860,1,-6,,,,,,
6707,630,-8,25,,,,,,
6708,790,,,,,,,,
6709,2320,,,,,,,,
6710,1040,-1,-20,,,,,,2:5220|3:5221|4:5222|5:5223
6711,1490,,4,,,,,,
6712,1020,,-18,,,,,,
6713,1210,9,2,,,,,,
6714,1210,6,7,,,,,,
6715,1850,-12,20,,,,,,
6716,1740,-9,2,,,,,,
6717,1740,,-10,,,,,,
6718,1850,,30,,,,,,
6719,1020,,-18,,,,,,
6720,730,,,,,,,,
6721,1310,3,-3,,,,,,
6722,750,4,1,,,,,,
6724,1650,-5,5,,,,,,
6728,990,-1,2,,,,,,
6729,1830,,,,,,,,
6731,620,3,-13,,,,,,
6733,630,4,-14,,,,,,
6735,570,2,-6,,,,,,
6737,600,3,-15,,,,,,
6739,1450,-6,6,,,,,,
6741,1552,-47,-33,,,,,,
6743,1114,-12,-19,,,,,,
6745,980,-2,-4,,,,,,
6746,980,-2,-4,,,,,,
6748,1340,,,,,,,,
6749,1090,2,4,,,,,,
6750,1370,,7,,,,,,
6752,1940,,1,,,,,,
6754,800,-3,19,,,,,,
6755,830,1,-21,,,,,,
6756,960,,7,,,,,,
6757,960,,7,,,,,,
6758,1040,1,7,,,,,,
6759,1410,3,-6,,,,,,
6760,1490,7,-4,,,,,,
6762,1490,7,-4,,,,,,
6764,1490,7,-4,,,,,,
6766,550,,-1,,,,,,
6767,830,1,-21,,,,,,
6768,1110,,,,,,,,
6769,1040,1,7,,,,,,
6770,1040,1,7,,,,,,
6771,990,-1,2,,,,,,
6772,990,-1,2,,,,,,
6773,1990,,,,,,,,
6774,1990,,,,,,,,
6775,1990,,,,,,,,
6776,1990,,,,,,,,
6777,1990,,,,,,,,
6778,1990,,,,,,,,
6779,1990,,,,,,,,
6780,2670,6,-32,,,,,,
6781,2660,6,-32,,,,,,
6782,2660,6,-32,,,,,,
6783,1280,1,1,,,,,,
6784,3920,-1,-16,,,,,,
6785,1610,-7,73,,,,,,
6786,1290,,-2,,,,,,
6787,1970,-3,,,,,,,
6788,1290,,-2,,,,,,
6789,1970,-3,,,,,,,
6790,720,,-2,,,,,,
6791,410,,4,,,,,,
6792,740,-2,-2,,,,,,
6793,1020,-1,11,,,,,,
6794,560,1,-4,,,,,,
6796,840,2,-2,,,,,,
6797,1050,5,-9,,,,,,
6798,1020,-1,11,,,,,,
6799,1020,-1,11,,,,,,
6800,1020,-1,11,,,,,,
6801,1020,-1,11,,,,,,
6802,1020,-1,11,,,,,,
6803,1020,-1,11,,,,,,
6804,1020,-1,11,,,,,,
6805,1020,-1,11,,,,,,
6806,1020,-1,11,,,,,,
6807,1020,-1,11,,,,,,
6808,1020,-1,11,,,,,,
6809,1620,,,,,,,,
6810,990,-1,2,,,,,,
6811,1104,,,,,,,,
6812,2160,-3,41,,,,,,
6814,1290,-2,5,,,,,,
6817,1580,-1,25,,,,,,
6818,1520,10,-3,84,84,84,,,
6819,760,,2,,,,,,
6820,1590,7,26,,,,,,
6821,740,1,-1,,,,,,
6822,465,1,4,,,,,,
6823,465,1,4,,,,,,
6824,465,1,4,,,,,,
6825,465,1,4,,,,,,
6826,465,1,4,,,,,,
6827,465,1,4,,,,,,
6828,854,1,-1,,,,,,
6829,854,1,-1,,,,,,
6830,854,1,-1,,,,,,
6831,854,1,-1,,,,,,
6832,854,1,-1,,,,,,
6833,854,1,-1,,,,,,
6834,724,1,5,,,,,,
6835,724,1,5,,,,,,
6836,724,1,5,,,,,,
6837,724,1,5,,,,,,
6838,724,1,5,,,,,,
6839,724,1,5,,,,,,
6840,530,,,,,,,,
6841,530,,,,,,,,
6842,530,,,,,,,,
6843,530,,,,,,,,
6844,530,,,,,,,,
6845,530,,,,,,,,
6846,661,,-5,,,,,,
6847,661,,-5,,,,,,
6848,661,,-5,,,,,,
6849,661,,-5,,,,,,
6850,661,,-5,,,,,,
6851,661,,-5,,,,,,
6852,3408,,,,,,,,
6853,3189,,-8,,,,,,
6854,3408,,,,,,,,
6855,3189,,-8,,,,,,
6856,512,1,-1,,,,,,
6857,659,3,-1,,,,,,
6858,724,1,1,,,,,,
6859,659,1,-1,,,,,,
6860,592,1,-7,,,,,,
6861,659,1,-1,,,,,,
6862,659,-1,-1,,,,,,
6863,659,1,-1,,,,,,
6864,724,42,100,,,,,,
6865,1368,1,8,,,,,,
6866,1368,1,8,,,,,,
6867,1368,1,8,,,,,,
6868,984,4,86,,,,,,
6869,984,4,86,,,,,,
6870,984,4,86,,,,,,
6871,984,4,86,,,,,,
6872,984,4,86,,,,,,
6873,984,4,86,,,,,,
6874,984,4,86,,,,,,
6875,984,4,86,,,,,,
6876,984,4,86,,,,,,
6877,984,4,86,,,,,,
6878,984,4,86,,,,,,
6879,984,4,86,,,,,,
6880,984,4,86,,,,,,
6881,984,4,86,,,,,,
6882,984,4,86,,,,,,
6883,912,,,,,,,,
6885,740,,2,,,,,,
6886,740,,2,,,,,,
6887,740,,2,,,,,,
6888,1940,,1,,,,,,
6889,950,2,10,,,,,,
6891,980,2,7,,,,,,
6893,770,1,-6,,,,,,
6894,1560,-6,-14,,,,,,
6895,640,1,-4,,,,,,
6896,780,-5,7,,,,,,
6897,860,-13,-2,,,,,,
6898,1230,-7,-9,,,,,,
6899,1000,,,,,,,,
6900,1320,,,,,,,,
6901,1150,-1,-97,,,,,,
6902,1200,,,,,,,,
6903,780,-5,7,,,,,,
6904,1900,1,,,,,,,
6905,1330,,-30,,,,,,
6906,1440,-10,,,,,,,
6907,1470,-5,4,,,,,,
6908,680,4,1,,,,,,
6910,750,-3,5,,,,,,
6912,560,2,2,,,,,,
6914,540,6,-7,,,,,,
6916,1380,-1,,,,,,,
6918,1150,,,,,,,,
6920,750,2,-5,,,,,,
6922,930,8,-8,,,,,,
6924,1760,,30,,,,,,
6926,912,,,,,,,,
6945,770,4,22,,,,,,
6946,770,4,22,,,,,,
6947,1030,2,10,,,,,,
6948,1030,2,10,,,,,,
6949,980,,12,,,,,,
6950,540,,-1,,,,,,
6951,540,,-1,,,,,,
6952,550,,-1,,,,,,
6953,760,,-2,,,,,,
6954,760,,-2,,,,,,
6955,760,,-2,,,,,,
6956,890,6,28,,,,,,
6957,660,5,97,,,,,,
6958,1210,-6,,,,,,,
6959,2140,3,6,,,,,,
6961,960,-4,-20,,,,,,
6962,870,-1,-76,,,,,,
6963,400,,,,,,,,
6964,650,2,-2,,,,,,
6965,1360,5,,,,,,,
6966,700,-3,5,,,,,,
6967,670,3,-5,,,,,,
6969,1860,5,12,,,,,,
6970,2384,-1,-100,,,,,,
6971,1175,3,,,,,,,
6973,1440,-3,,,,,,,
6975,1616,1,-1,,,,,,
6977,,4,9,,,,,,
6979,1175,3,,,,,,,
6981,1440,-3,,,,,,,
6983,1616,1,-1,,,,,,
6985,3152,-1,-23,,,,,,
6986,3792,1,-34,,,,,,
6987,3024,-11,7,,,,,,
6988,4048,,,,,,,,
6989,848,10,-8,,,,,,
6990,1243,20,-16,,,,,,
6991,1360,3,,,,,,,
6992,1232,9,-4,,,,,,
6993,1744,1,3,,,,,,
6994,1744,1,3,,,,,,
6995,1744,1,3,,,,,,
6996,1744,1,3,,,,,,
6997,2256,-4,1,,,,,,
6998,,-2,51,,,,,,
6999,1308,,-15,,,,,,
7000,1308,,,,,,,,
7001,1360,14,-7,,,,,,
7002,1308,9,-7,,,,,,
7003,1243,-9,-5,,,,,,
7050,2010,,-6,,,,,,
7051,1000,,,,,,,,
7053,1000,,,,,,,,
7054,860,1,-6,,,,,,
7056,860,1,-6,,,,,,
7058,860,1,-6,,,,,,
7060,860,1,-6,,,,,,
7062,890,,4,,,,,,
7064,890,,4,,,,,,
7066,890,,4,,,,,,
7068,890,,4,,,,,,
7070,890,,4,,,,,,
7072,890,,4,,,,,,
7074,890,,4,,,,,,
7076,890,,4,,,,,,
7078,890,,4,,,,,,
7080,890,,4,,,,,,
7082,890,,4,,,,,,
7084,890,,4,,,,,,
7086,890,,4,,,,,,
7088,890,,4,,,,,,
7090,890,,4,,,,,,
7092,890,,4,,,,,,
7094,890,,4,,,,,,
7096,740,,1,,,,,,
7097,740,,1,,,,,,
7098,740,,1,,,,,,
7099,740,,1,,,,,,
7100,740,,1,,,,,,
7101,740,,1,,,,,,
7102,740,,1,,,,,,
7103,740,,1,,,,,,
7104,740,,1,,,,,,
7105,740,,1,,,,,,
7106,740,,1,,,,,,
7107,740,,1,,,,,,
7108,1210,-6,,,,,,,
7109,1240,-2,-30,,,,,,
7110,1178,,2,,,,,,
7112,720,,8,,,,,,
7114,770,3,-3,,,,,,
7116,1740,,-2,,,,,,
7118,1080,-1,,,,,,,
7119,950,,3,,,,,,
7120,950,,,,,,,,
7121,1590,-3,1,,,,,,
7122,1178,,2,,,,,,
7124,720,,8,,,,,,
7126,1740,,-2,,,,,,
7128,1178,,2,,,,,,
7130,720,,8,,,,,,
7132,1740,,-2,,,,,,
7134,1178,,2,,,,,,
7136,720,,8,,,,,,
7138,1740,,-2,,,,,,
7140,920,6,-1,,,,,,
7141,990,,-4,,,,,,
7142,1288,3,20,,,,,,
7143,930,2,-17,,,,,,
7144,1030,2,13,,,,,,
7146,,-1,-21,,,,,,
7147,1740,-2,,,,,,,
7148,1590,-3,1,,,,,,
7149,1080,-1,,,,,,,
7150,1030,-9,5,,,,,,2:7151|3:7152|4:7153|5:7154
7151,1030,-9,5,,,,,,
7152,1030,-9,5,,,,,,
7153,1030,-9,5,,,,,,
7154,1030,-9,5,,,,,,
7155,1240,-2,-30,,,,,,
7156,660,1,-10,,,,,,
7157,970,,-1,,,,,,
7158,2022,,3,,,,,,
7159,770,3,-3,,,,,,
7162,750,,26,,,,,,
7164,950,,-9,,,,,,
7166,950,,-9,,,,,,
7168,950,,-9,,,,,,
7170,950,,-9,,,,,,
7172,950,,-9,,,,,,
7174,950,,-9,,,,,,
7176,950,,-9,,,,,,
7178,950,,-9,,,,,,
7180,950,,-9,,,,,,
7182,950,,-9,,,,,,
7184,950,,-9,,,,,,
7186,950,,-9,,,,,,
7188,950,,-9,,,,,,
7190,950,,-9,,,,,,
7192,950,,-9,,,,,,
7194,950,,-9,,,,,,
7196,950,,-9,,,,,,
7198,950,,-9,,,,,,
7200,950,,-9,,,,,,
7202,950,,-9,,,,,,
7204,950,,-9,,,,,,
7206,950,,-9,,,,,,
7208,950,,-9,,,,,,
7210,950,,-9,,,,,,
7212,950,,-9,,,,,,
7214,950,,-9,,,,,,
7216,950,,-9,,,,,,
7218,950,,-9,,,,,,
7220,950,,-9,,,,,,
7222,688,4,5,,,,,,
7223,688,4,5,,,,,,
7224,720,4,1,,,,,,
7225,1488,,-16,,,,,,
7226,870,-3,,,,,,,
7228,870,-3,,,,,,,
7230,976,,7,,,,,,
7236,1010,1,,,,,,,
7237,1410,3,-6,,,,,,
7238,1010,1,,,,,,,
7239,1010,1,,,,,,,
7240,1410,3,-6,,,,,,
7241,1010,1,,,,,,,
7242,1410,3,-6,,,,,,
7243,1010,1,,,,,,,
7244,1410,3,-6,,,,,,
7245,1010,1,,,,,,,
7246,1410,3,-6,,,,,,
7247,1010,1,,,,,,,
7248,1010,1,,,,,,,
7249,1010,1,,,,,,,
7250,1010,1,,,,,,,
7251,1010,1,,,,,,,
7252,1010,1,,,,,,,
7253,1010,1,,,,,,,
7254,1010,1,,,,,,,
7255,1010,1,,,,,,,
7256,1010,1,,,,,,,
7257,1410,3,-6,,,,,,
7258,1010,1,,,,,,,
7259,1410,3,-6,,,,,,
7260,1010,1,,,,,,,
7261,1410,3,-6,,,,,,
7262,1010,1,,,,,,,
7263,1410,3,-6,,,,,,
7264,1010,1,,,,,,,
7265,1410,3,-6,,,,,,
7266,1010,1,,,,,,,
7267,1410,3,-6,,,,,,
7268,1010,1,,,,,,,
7269,1010,1,,,,,,,
7270,1010,1,,,,,,,
7271,1010,1,,,,,,,
7272,1010,1,,,,,,,
7273,1010,1,,,,,,,
7274,1010,1,,,,,,,
7275,1010,1,,,,,,,
7276,1010,1,,,,,,,
7277,1010,1,,,,,,,
7278,1010,1,,,,,,,
7279,1010,1,,,,,,,
7280,1010,1,,,,,,,
7281,1010,1,,,,,,,
7282,1010,1,,,,,,,
7283,1010,1,,,,,,,
7284,1010,1,,,,,,,
7285,1010,1,,,,,,,
7286,1010,1,,,,,,,
7287,1410,3,-6,,,,,,
7288,1010,1,,,,,,,
7289,1410,3,-6,,,,,,
7290,1010,1,,,,,,,
7291,1410,3,-6,,,,,,
7292,1010,1,,,,,,,
7293,1410,3,-6,,,,,,
7294,1010,1,,,,,,,
7295,1410,3,-6,,,,,,
7296,1010,1,,,,,,,
7297,700,-3,5,,,,,,
7298,1010,1,,,,,,,
7299,700,-3,5,,,,,,
7300,1010,1,,,,,,,
7301,1010,1,,,,,,,
7302,700,-3,5,,,,,,
7303,1010,1,,,,,,,
7304,1010,1,,,,,,,
7305,1010,1,,,,,,,
7306,1410,3,-6,,,,,,
7307,1010,1,,,,,,,
7308,1410,3,-6,,,,,,
7309,1010,1,,,,,,,
7310,1410,3,-6,,,,,,
7311,1010,1,,,,,,,
7312,1410,3,-6,,,,,,
7313,1010,1,,,,,,,
7314,1410,3,-6,,,,,,
7315,1010,1,,,,,,,
7316,1410,3,-6,,,,,,
7317,1010,1,,,,,,,
7318,1410,3,-6,,,,,,
7319,724,,-11,,,,,,
7321,724,,-11,,,,,,
7323,724,,-11,,,,,,
7325,724,,-11,,,,,,
7327,724,,-11,,,,,,
7329,976,3,-18,,,,,,
7330,976,3,-18,,,,,,
7331,976,3,-18,,,,,,
7332,1560,-6,-14,,,,,,
7334,1560,-6,-14,,,,,,
7336,1560,-6,-14,,,,,,
7338,1560,-6,-14,,,,,,
7340,1560,-6,-14,,,,,,
7342,1560,-6,-14,,,,,,
7344,1560,-6,-14,,,,,,
7346,1560,-6,-14,,,,,,
7348,1560,-6,-14,,,,,,
7350,1560,-6,-14,,,,,,
7352,1560,-6,-14,,,,,,
7354,1560,-6,-14,,,,,,
7356,1560,-6,-14,,,,,,
7358,1560,-6,-14,,,,,,
7360,1560,-6,-14,,,,,,
7362,910,,,,,,,,
7364,910,,,,,,,,
7366,1720,7,5,,,,,,
7368,1720,7,5,,,,,,
7370,1030,,-4,,,,,,
7372,1030,,-4,,,,,,
7374,1030,,-4,,,,,,
7376,1030,,-4,,,,,,
7378,1720,7,5,,,,,,
7380,1720,7,5,,,,,,
7382,1720,7,5,,,,,,
7384,1720,7,5,,,,,,
7386,1940,,1,,,,,,
7388,1940,,1,,,,,,
7390,1370,,7,,,,,,
7392,1370,,7,,,,,,
7394,800,5,-10,,,,,,
7396,800,5,-10,,,,,,
7398,1940,,1,,,,,,
7399,1370,,7,,,,,,
7400,800,5,-10,,,,,,
7404,1180,,-7,,,,,,
7405,1180,,-7,,,,,,
7406,1180,,-7,,,,,,
7408,530,-1,-10,,,,,,
7409,710,-1,11,,,,,,
7410,912,22,-4,,,,,,
7411,1020,-1,11,,,,,,
7412,550,,-1,,,,,,
7413,1100,2,,,,,,,
7414,1616,,4,,,,,,
7416,2281,,12,,,,,,
7418,2216,3,-22,,,,,,
7420,1872,-3,2,,,,,,
7421,912,-2,-6,,,,,,
7422,912,-2,-6,,,,,,
7423,912,-2,-6,,,,,,
7424,912,-2,-6,,,,,,
7425,912,-2,-6,,,,,,
7426,912,-2,-6,,,,,,
7427,912,-2,-6,,,,,,
7428,912,-2,-6,,,,,,
7429,912,-2,-6,,,,,,
7430,912,-2,-6,,,,,,
7431,912,-2,-6,,,,,,
7432,848,,,,,,,,
7433,1232,-1,,,,,,,
7435,848,,-5,,,,,,
7437,1114,-1,3,,,,,,
7439,1488,5,-28,,,,,,
7441,750,2,-16,,,,,,
7443,848,1,-4,,,,,,
7445,976,,-11,,,,,,
7447,760,8,9,,,,,,
7449,2476,9,24,,,,,,
7451,854,-7,-3,,,,,,
7453,789,,-1,,,,,,
7454,789,,-1,,,,,,
7455,789,,-1,,,,,,
7456,789,,-1,,,,,,
7457,789,,-1,,,,,,
7458,789,,-1,,,,,,
7459,789,,-1,,,,,,
7460,789,,-1,,,,,,
7461,789,,-1,,,,,,
7462,789,,-1,,,,,,
7463,1210,-6,,,,,,,
7464,860,1,22,,,,,,
7465,789,-5,-4,,,,,,
7466,1210,-6,,,,,,,
7468,990,-1,2,,,,,,
7470,990,-1,2,,,,,,
7471,1020,,-18,,,,,,
7472,720,4,-16,,,,,,
7473,990,-1,2,,,,,,
7474,990,-1,2,,,,,,
7475,990,-1,2,,,,,,
7476,990,-1,2,,,,,,
7477,528,1,-1,,,,,,
7478,530,,,,,,,,
7479,910,,,,,,,,
7480,848,,,,,,,,
7481,848,,,,,,,,
7482,848,,,,,,,,
7483,848,,,,,,,,
7484,848,,,,,,,,
7485,848,,,,,,,,
7486,848,,,,,,,,
7487,848,,,,,,,,
7488,848,,,,,,,,
7489,848,,,,,,,,
7490,848,,,,,,,,
7491,848,,,,,,,,
7492,848,,,,,,,,
7493,848,,,,,,,,
7494,848,,,,,,,,
7495,848,,,,,,,,
7496,848,,,,,,,,
7497,700,,-7,,,,,,
7498,840,2,-2,,,,,,
7505,1102,,45,,,,,,
7508,660,-3,2,,,,,,
7509,400,-1,12,,,,,,
7510,400,-1,12,,,,,,
7511,490,,,,,,,,
7512,830,,5,,,,,,
7513,650,1,-6,,,,,,
7514,1090,,,,,,,,
7515,848,,-13,,,,,,
7517,1210,-6,,,,,,,
7518,1232,8,-10,,,,,,
7519,1232,8,-10,,,,,,
7520,1744,-1,4,,,,,,
7521,1744,-1,4,,,,,,
7523,1744,-1,4,,,,,,
7524,1744,-1,4,,,,,,
7525,1744,-1,4,,,,,,
7526,1744,-1,4,,,,,,
7527,710,1,-22,,,,,,
7528,710,1,-22,,,,,,
7529,592,1,3,,,,,,
7530,592,1,3,,,,,,
7531,592,1,3,,,,,,
7532,1360,,,,,,,,
7533,820,-5,-16,,,,,,
7534,848,2,,,,,,,
7535,1358,4,-7,,,,,,
7536,1360,,7,,,,,,
7537,848,,,,,,,,
7538,1488,-5,-60,,,,,,
7539,896,2,-8,,,,,,
7540,1488,1,12,,,,,,
7541,1872,-5,-60,,,,,,
7542,860,,-9,,,,,,
7543,770,,,,,,,,
7544,630,1,,,,,,,
7545,1020,,-18,,,,,,
7546,990,-1,2,,,,,,
7547,550,-2,-4,,,,,,
7548,1440,2,4,,,,,,
7550,1260,2,3,,,,,,
7552,1220,6,-29,,,,,,
7554,740,,1,,,,,,
7556,740,,1,,,,,,
7558,740,,1,,,,,,
7560,740,,1,,,,,,
7562,990,1,3,,,,,,
7564,3536,-5,-1,,,,,,
7565,3536,-5,-1,,,,,,
7566,1578,-1,-12,,,,,,
7568,1578,-1,-12,,,,,,
7570,1578,-1,-12,,,,,,
7572,930,9,10,,,,,,
7573,910,,-2,,,,,,
7574,920,,,,,,,,
7575,1210,-6,,,,,,,
7576,2128,3,6,,,,,,
7577,2128,3,6,,,,,,
7578,2128,3,6,,,,,,
7579,2128,3,6,,,,,,
7580,2128,3,6,,,,,,
7581,1308,38,29,,,,,,
7582,1373,38,20,,,,,,
7583,1438,33,36,,,,,,
7584,1178,50,28,,,,,,
7585,1308,32,27,,,,,,
7586,130,,,,,,,,
7587,2384,,,,,,,,
7588,2384,,,,,,,,
7589,2384,,,,,,,,
7590,2384,,,,,,,,
7591,2384,,,,,,,,
7592,1360,,,,,,,,
7593,,,2,,,,,,
7594,720,-1,4,,,,,,
7595,848,-1,-9,,,,,,
7596,848,-4,-9,,,,,,
7597,1580,-4,-4,,,,,,
7598,1410,2,,,,,,,
7599,890,,4,,,,,,
7600,670,,-8,,,,,,
7601,580,-4,3,,,,,,
7602,970,-4,-3,,,,,,
7603,1060,-15,,,,,,,
7604,700,,,,,,,,
7605,580,-11,-4,,,,,,
7606,1550,7,12,,,,,,
7607,1070,-2,-19,,,,,,
7608,1210,,,,,,,,
7609,1440,2,4,,,,,,
7610,710,-1,11,,,,,,
7611,530,-1,-10,,,,,,
7612,1180,,-7,,,,,,
7613,990,-1,2,,,,,,
7621,3536,15,-37,,,,,,
7622,1020,,-18,,,,,,
7624,1020,,-18,,,,,,
7626,1020,,-18,,,,,,
7628,1450,2,29,,,,,,
7629,1020,-1,11,,,,,,
7630,2020,-1,-6,,,,,,
7632,700,-3,5,,,,,,
7633,750,,26,,,,,,
7634,830,1,-21,,,,,,
7635,830,1,-21,,,,,,
7636,620,-11,14,,,,,,
7637,1838,,,,,,,,
7638,1838,,,,,,,,
7639,1838,,,,,,,,
7640,1838,,,,,,,,
7641,1838,,,,,,,,
7642,1838,,,,,,,,
7643,1838,,,,,,,,
7644,1838,,,,,,,,
7645,1838,,,,,,,,
7646,1838,,,,,,,,
7647,1838,,,,,,,,
7648,1838,,,,,,,,
7649,2180,,3,,,,,,
7650,1210,-6,,,,,,,
7652,550,,-1,,,,,,
7654,550,,-1,,,,,,
7656,550,,-1,,,,,,
7658,550,,-1,,,,,,
7660,550,,-1,,,,,,
7662,550,,-1,,,,,,
7664,550,,-1,,,,,,
7666,550,,-1,,,,,,
7668,,-1,-45,,,,,,
7670,2290,-5,2,,,,,,
7671,789,4,15,,,,,,
7672,842,1,,,,,,,
7673,789,4,15,,,,,,
7674,842,1,,,,,,,
7675,1040,,-3,,,,,,
7676,1892,-8,-7,,,,,,
7677,976,,,,,,,,
7678,700,-3,5,,,,,,
7679,2346,3,8,,,,,,
7681,919,-1,3,,,,,,
7682,848,,7,,,,,,
7684,976,-1,1,,,,,,
7686,976,-2,,,,,,,
7688,1050,2,-1,,,,,,
7690,1050,2,-1,,,,,,
7691,1178,10,2,,,,,,
7692,984,,-100,,,,,,
7694,984,,-100,,,,,,
7696,984,,-100,,,,,,
7698,984,,-100,,,,,,
7700,984,,-100,,,,,,
7702,984,,-100,,,,,,
7704,984,,-100,,,,,,
7706,984,,-100,,,,,,
7708,984,,-100,,,,,,
7710,984,,-100,,,,,,
7712,984,,-100,,,,,,
7714,984,,-100,,,,,,
7716,984,,-100,,,,,,
7718,984,,-100,,,,,,
7720,984,,-100,,,,,,
7722,984,,-100,,,,,,
7724,984,,-100,,,,,,
7726,984,,-100,,,,,,
7728,528,-1,-2,,,,,,
7730,528,-1,-2,,,,,,
7731,528,-1,-2,,,,,,
7732,528,-1,-2,,,,,,
7733,528,-1,-2,,,,,,
7734,528,-1,-2,,,,,,
7735,528,-1,-2,,,,,,
7736,528,-1,-2,,,,,,
7737,528,-1,-2,,,,,,
7738,1360,1,9,,,,,,
7740,660,-3,2,,,,,,
7742,660,-3,2,,,,,,
7744,660,-3,2,,,,,,
7746,660,-3,2,,,,,,
7748,660,-3,2,,,,,,
7750,660,-3,2,,,,,,
7752,660,-3,2,,,,,,
7754,660,-3,2,,,,,,
7758,590,,-1,,,,,,
7759,1872,-4,13,,,,,,
7761,1872,-4,13,,,,,,
7763,1616,-5,16,,,,,,
7765,1616,-5,16,,,,,,
7767,1616,8,1,,,,,,
7769,1616,8,1,,,,,,
7771,848,-67,33,,,,,,
7773,1632,46,26,,,,,,
7774,789,5,-3,,,,,,
7775,789,5,-3,,,,,,
7776,789,5,-3,,,,,,
7777,1249,-5,-30,,,,,,
7778,1249,-5,-30,,,,,,
7779,724,1,15,,,,,,
7780,724,1,15,,,,,,
7781,724,1,15,,,,,,
7782,724,1,15,,,,,,
7783,724,1,15,,,,,,
7784,724,1,15,,,,,,
7785,724,1,15,,,,,,
7786,724,1,15,,,,,,
7787,724,1,15,,,,,,
7788,724,1,15,,,,,,
7789,724,1,15,,,,,,
7790,724,1,15,,,,,,
7791,724,,1,,,,,,
7792,724,,1,,,,,,
7793,724,,1,,,,,,
7794,735,1,3,,,,,,
7795,735,1,3,,,,,,
7796,735,1,3,,,,,,
7797,724,1,15,,,,,,
7798,724,1,15,,,,,,
7799,724,1,15,,,,,,
7800,2256,-9,,,,,,,
7801,1500,3,,,,,,,
7803,620,1,16,,,,,,
7804,2128,4,7,,,,,,
7806,2128,,3,,,,,,
7807,2256,-1,1,,,,,,
7808,1872,1,98,,,,,,
7809,,1,1,,,,,,
7810,600,1,100,,,,,,
7811,990,-1,2,,,,,,
7812,1232,4,,,,,,,
7813,1360,,-4,,,,,,
7814,1232,4,,,,,,,
7815,1616,-3,15,,,,,,
7816,1360,,-4,,,,,,
7817,1616,-3,15,,,,,,
7818,848,4,,,,,,,
7819,1360,,-4,,,,,,
7820,848,4,,,,,,,
7821,720,,,,,,,,
7822,1360,,-4,,,,,,
7823,720,,,,,,,,
7824,919,,7,,,,,,
7825,1360,,-4,,,,,,
7826,919,,7,,,,,,
7827,1360,-7,-2,,,,,,
7828,1360,,-4,,,,,,
7829,1360,-7,-2,,,,,,
7830,720,,,,,,,,
7831,1360,,-4,,,,,,
7832,720,,,,,,,,
7833,1360,-7,-2,,,,,,
7834,1360,,-4,,,,,,
7835,1360,-7,-2,,,,,,
7836,720,,,,,,,,
7837,1360,,-4,,,,,,
7838,720,,,,,,,,
7839,1360,1,6,,,,,,
7840,1360,,-4,,,,,,
7841,1360,1,6,,,,,,
7842,1616,-3,15,,,,,,
7843,1360,,-4,,,,,,
7844,1616,-3,15,,,,,,
7845,720,,,,,,,,
7846,1360,,-4,,,,,,
7847,720,,,,,,,,
7848,1360,1,6,,,,,,
7849,1360,,-4,,,,,,
7850,1360,1,6,,,,,,
7851,720,,,,,,,,
7852,1360,,-4,,,,,,
7853,720,,,,,,,,
7854,784,8,-81,,,,,,
7855,1360,,-4,,,,,,
7856,784,8,-81,,,,,,
7857,1616,-3,15,,,,,,
7858,1360,,-4,,,,,,
7859,1616,-3,15,,,,,,
7860,1232,-10,11,,,,,,
7861,1360,,-4,,,,,,
7862,1232,-10,11,,,,,,
7863,1360,1,6,,,,,,
7864,1360,,-4,,,,,,
7865,1360,1,6,,,,,,
7866,1360,1,6,,,,,,
7867,1360,,-4,,,,,,
7868,1360,1,6,,,,,,
7869,720,,,,,,,,
7870,1360,,-4,,,,,,
7871,720,,,,,,,,
7872,1360,1,6,,,,,,
7873,1360,,-4,,,,,,
7874,1360,1,6,,,,,,
7875,1616,-3,15,,,,,,
7876,1360,,-4,,,,,,
7877,1616,-3,15,,,,,,
7878,1360,-7,-2,,,,,,
7879,1360,,-4,,,,,,
7880,1360,-7,-2,,,,,,
7881,720,,,,,,,,
7882,1360,,-4,,,,,,
7883,720,,,,,,,,
7884,1360,1,6,,,,,,
7885,1360,,-4,,,,,,
7886,1360,1,6,,,,,,
7887,1360,-7,-2,,,,,,
7888,1360,,-4,,,,,,
7889,1360,-7,-2,,,,,,
7890,1616,-3,15,,,,,,
7891,1360,,-4,,,,,,
7892,1616,-3,15,,,,,,
7893,720,,,,,,,,
7894,1360,,-4,,,,,,
7895,720,,,,,,,,
7896,720,,,,,,,,
7897,1360,,-4,,,,,,
7898,720,,,,,,,,
7899,1360,1,6,,,,,,
7900,1360,,-4,,,,,,
7901,1360,1,6,,,,,,
7902,720,,,,,,,,
7903,1360,,-4,,,,,,
7904,720,,,,,,,,
7905,1232,4,,,,,,,
7906,1360,,-4,,,,,,
7907,1232,4,,,,,,,
7908,1424,6,,,,,,,
7909,1360,,-4,,,,,,
7910,1424,6,,,,,,,
7911,1360,-7,-2,,,,,,
7912,1360,,-4,,,,,,
7913,1360,-7,-2,,,,,,
